ID;Name;FAR;UPCAT YEAR;Ucode;RE;RA;S;E;EP;P;PA;Designation;;Prev Test Center;No. of years
0759;;A;2012;OUR;0;0;0;0;0;10;14;PA;1624;OUR;24
0758;;;1987;;0;0;0;1;0;0;0;E;1624;;1
0757;;A;2007;CMC;0;0;0;0;0;12;0;P;1624;CMC;12
0756;;;1988;;1;0;0;1;0;0;0;RE;1025;;2
0755;;;1987;;0;0;0;0;0;1;0;P;1624;;1
0754;;;1987;;0;0;0;1;0;0;0;E;1624;;1
0753;;A;1997;ISMED;0;0;0;0;0;2;0;P;1624;ISMED;2
0752;;A;2015;HRDO;0;14;1;0;0;7;2;SE;1622;HRDO;24
0751;;;1987;;0;0;0;0;0;1;0;P;1624;;1
0750;;;1988;;0;0;0;0;0;2;0;P;1624;;2
0749;;;1987;;0;0;0;0;0;1;0;P;1624;;1
0748;;;1989;;0;0;0;0;0;3;0;P;1624;;3
0747;;;1987;;0;0;0;1;0;0;0;E;1624;;1
0746;;A;2002;CAL;0;0;0;0;0;14;2;PA;1624;CAL;16
0745;;A;2007;LAW;0;0;0;0;0;10;8;PA;1624;LAW;18
0744;;A;2016;M LIB;3;0;0;13;1;7;1;E;1624;M LIB;25
0743;;;1987;;0;0;0;1;0;0;0;E;1624;;1
0742;;;1991;;0;0;0;0;0;5;0;P;1624;;5
0741;;F;2014;CSSP;17;0;0;9;0;0;0;E;1624;CSSP;26
0740;;A;2016;OADMS;0;12;0;0;0;3;4;PA;1624;OADMS;21
0739;;;1987;;0;0;0;0;0;1;0;P;1624;;1
0738;;R;1995;ILIS;0;0;0;1;1;1;0;E;1624;ILIS;3
2477;;F;2004;UPIS;1;0;0;2;0;0;0;E;1624;UPIS;3
2476;;A;2006;CSMSI;0;0;0;0;0;1;0;P;1624;CSMSI;3
2474;;;2003;POLICE;0;0;0;0;0;0;0;TC;1699;POLICE;2
2473;;F;2002;OP;0;0;1;0;0;0;0;SR;1699;OP;1
2472;;F;2005;CSNIP;3;0;0;1;0;0;0;RE;1401;CSNIP;4
2471;;A;2002;OADMS;0;0;0;0;0;0;0;C;1699;OADMS;1
2470;;F;2002;CAL;0;0;0;1;0;0;0;E;1624;CAL;1
0622;;F;2010;EDUC;18;0;0;4;1;1;0;RE;0403;EDUC;24
0621;;;1984;;0;0;0;1;0;0;0;E;1624;;1
0620;;;1984;;0;0;0;1;0;0;0;E;1624;;1
0988;;A;2009;OUR;2;0;0;8;2;1;1;E;1624;OUR;14
0987;;;1994;;0;0;0;1;0;2;1;E;1624;;4
0986;;;1992;;0;0;0;2;0;0;0;E;1624;;2
0985;;F;2005;EDUC;7;0;0;0;0;0;0;RE;0504;EDUC;7
0984;;;1991;;0;0;0;1;0;0;0;E;1624;;1
0983;;;1991;;0;0;0;0;0;1;0;P;1624;;1
0982;;A;2008;CSCHEM;0;0;0;0;0;15;3;P;1624;CSCHEM;18
0981;;F;1992;UPSF;1;0;0;1;0;0;0;RE;0220;UPSF;2
0980;;R;1991;ISMED;0;0;0;1;0;0;0;E;1624;ISMED;1
0979;;A;1998;OUR;0;1;0;0;0;5;0;P;1624;OUR;6
0978;;A;2015;UPIS;0;0;0;0;0;13;11;PA;1624;UPIS;24
0977;;F;1991;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
0976;;A;2004;LAWCMP;0;0;0;3;2;3;0;E;1624;LAWCMP;8
0975;;F;2016;STAT;21;0;0;4;0;0;0;RE;0725;STAT;25
0974;;A;2016;OUR;0;0;0;0;0;13;7;PA;1624;OUR;20
0973;;;1991;;0;0;0;1;0;0;0;E;1624;;1
0972;;R;1993;XXX;0;0;1;1;1;0;0;S;1624;XXX;3
0971;;F;2003;CSCHEM;6;0;0;4;0;1;0;RE;1302;CSCHEM;11
0970;;R;1996;LAWCMP;0;0;0;0;0;4;0;P;1624;LAWCMP;4
0969;;;1991;;0;0;0;1;0;0;0;E;1624;;1
0968;;;1991;;0;0;0;1;0;0;0;E;1624;;1
0927;;;1990;;0;0;0;1;0;0;0;E;1624;;1
0926;;A;2005;OVCA;8;0;0;7;1;0;0;RE;1722;OVCA;16
0925;;A;2014;UPMLA;0;0;0;0;0;10;15;PA;1624;UPMLA;25
0924;;A;2010;MUSIC;0;8;0;0;0;9;3;RA;1304;MUSIC;20
0923;;F;1999;UPLB;8;0;0;1;0;0;0;RE;0803;UPLB;9
0872;;A;2002;CAL;0;0;0;0;0;7;0;P;1624;CAL;7
0871;;A;2008;SPMO-D;0;8;0;0;0;10;2;RA;1228;SPMO-D;20
0870;;F;1993;XXX;2;0;0;2;0;0;0;RE;1521;XXX;4
0869;;;1989;;0;0;0;1;0;0;0;E;1624;;1
0868;;;1990;;0;0;0;0;0;2;0;P;1624;;2
0867;;A;2016;BO-SYS;16;0;0;4;2;4;0;E;1624;BO-SYS;26
4205;;A;2014;OCG;0;0;0;0;2;0;0;EP;1624;OCG;2
4204;;A;2015;UPMLA;0;0;0;2;0;0;0;BA;1622;UPMLA;4
4491;;;2013;CSNSRI;0;0;0;0;0;0;1;PA;1624;CSNSRI;1
4490;;;;CSNSRI;;;;;;;;EP;;CSNSRI;
4489;;;;CSNSRI;;;;;;;;EP;;CSNSRI;
4487;;;2013;CSNSRI;0;0;0;0;0;0;1;PA;1624;CSNSRI;1
4486;;;;HRDO;;;;;;;;EP;;HRDO;
4485;;;2016;HRDO;0;0;0;0;0;3;0;P;1624;HRDO;3
4484;;;;HRDO;;;;;;;;EP;;HRDO;
4482;;;;CAL;;;;;;;;PA;;CAL;
4481;;;2015;C CTR;0;0;0;0;0;0;2;PA;1624;C CTR;2
4480;;;;CSSP;;;;;;;;EP;;CSSP;
4479;;;;CSSP;;;;;;;;EP;;CSSP;
4477;;;;CSMSI;;;;;;;;EP;;CSMSI;
4476;;F;2015;UPMLA;0;0;0;3;0;0;0;E;1624;UPMLA;3
4475;;R;2016;IIS;0;0;0;1;2;1;0;E;1624;IIS;4
4250;;F;2015;UPLB;4;0;0;0;0;0;0;RE;0801;UPLB;4
4249;;;;C CTR;0;0;0;0;0;0;0;D;;C CTR;0
4248;;;;ISSI;0;0;0;0;0;0;0;D;;ISSI;0
4243;;F;2016;CSMATH;1;0;0;4;0;0;0;E;1624;CSMATH;5
4242;;F;2014;CSMATH;2;0;0;1;0;0;0;RE;0122;CSMATH;3
4241;;F;;CSMATH;0;0;0;0;0;0;0;EP;;CSMATH;0
4240;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4239;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4238;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4237;;;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4236;;;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4235;;;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4234;;;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4233;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
0579;;F;2004;UPIS;0;0;0;14;1;1;0;E;1624;UPIS;16
0578;;;1984;;0;0;0;0;0;1;0;P;1624;;1
0577;;F;2011;UPIS;13;0;12;1;0;1;0;RE;0621;UPIS;27
3224;;A;2012;LAW;0;0;0;0;0;0;0;CW;1624;LAW;7
3223;;R;2007;CSCHEM;0;0;0;0;0;3;0;P;1624;CSCHEM;3
3222;;R;2005;CSNSRI;0;0;0;0;0;1;0;P;1624;CSNSRI;1
3221;;R;2006;CSNSRI;0;0;0;0;0;2;0;P;1624;CSNSRI;2
3220;;F;2009;ENGG;0;0;0;3;0;0;0;RE;1624;ENGG;3
3219;;A;2008;M LIB;0;0;0;0;1;3;0;EP;1624;M LIB;4
3218;;A;2014;NCPAG;0;0;0;0;1;8;0;P;1624;NCPAG;9
3217;;R;2006;CSNSRI;0;0;0;0;0;2;0;P;1624;CSNSRI;2
3216;;F;2007;CSMATH;0;0;0;3;0;0;0;E;1624;CSMATH;3
3215;;F;2005;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
3214;;F;2005;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
3213;;A;2005;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
3212;;A;2005;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
3211;;F;2005;CSSP;0;0;0;1;0;0;0;E;1624;CSSP;1
2469;;A;2006;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;4
2468;;A;2005;CHE;0;0;0;0;0;0;0;CW;1624;CHE;4
2467;;A;2016;ENGG;2;0;0;3;1;7;0;E;1624;ENGG;13
2466;;A;2002;OADMS;0;0;0;0;0;0;0;A;1699;OADMS;1
2465;;A;2006;CSSP;0;0;0;0;0;0;0;A;1699;CSSP;6
2463;;;2002;CHE;0;0;0;0;0;0;0;CW;1624;CHE;1
2462;;F;2016;EDUC;13;0;0;1;0;0;0;RE;1304;EDUC;14
2459;;;2002;CMO;0;0;0;0;0;0;0;D;1699;CMO;1
2458;;F;2002;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2457;;F;2003;CSCHEM;0;0;0;2;0;0;0;E;1624;CSCHEM;2
3478;;F;2011;CAL;3;0;0;1;1;0;0;RE;1403;CAL;5
3475;;F;2007;CSMATH;0;0;0;0;1;0;0;EP;1624;CSMATH;1
3474;;F;2007;CSMATH;0;0;0;0;1;0;0;EP;1624;CSMATH;1
3473;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
3472;;F;2016;CSMATH;6;0;0;3;0;0;0;RE;1304;CSMATH;9
1164;;A;2001;M LIB;0;0;0;0;0;8;0;P;1624;M LIB;8
1163;;F;1996;UPIS;1;0;0;2;0;0;0;RE;0323;UPIS;3
1162;;A;2015;UPMLA;0;15;0;0;0;6;1;RA;1407;UPMLA;22
1161;;A;2002;OUR;0;0;0;0;0;6;1;P;1624;OUR;7
1160;;A;2016;OADMS;0;0;20;0;0;0;2;S;1624;OADMS;22
1159;;F;2016;SOLAIR;9;0;0;8;0;0;0;E;1225;SOLAIR;17
1158;;A;1997;OUR;2;0;1;0;0;0;0;RE;0522;OUR;3
1157;;A;2014;OUR;0;2;0;0;0;5;1;P;1624;OUR;8
1156;;A;2001;CAL;0;0;0;0;0;6;0;P;1624;CAL;7
1155;;;1994;;0;0;0;1;0;0;0;E;1624;;1
2456;;;2002;CSNIGS;0;0;0;0;0;0;0;CW;1624;CSNIGS;1
2455;;A;2015;UPMLA;0;0;0;0;0;3;0;P;1622;UPMLA;3
2454;;F;2002;CHK;0;0;0;1;0;0;0;E;1624;CHK;1
2453;;A;2014;UPIS;0;0;0;8;0;3;0;E;1624;UPIS;11
2452;;A;2002;OADMS;0;0;0;0;0;0;0;A;1699;OADMS;1
2451;;F;2004;CSMATH;2;0;0;1;0;0;0;RE;1407;CSMATH;3
2450;;;2002;CFA;0;0;0;0;0;0;0;CW;1624;CFA;1
2447;;R;2005;CAL;0;0;0;0;0;1;1;PA;1624;CAL;2
0840;;A;2015;OCG;21;0;0;2;1;2;0;RE;1401;OCG;26
0839;;;1989;;0;0;0;1;0;0;0;E;1624;;1
0789;;;1990;;0;0;0;3;0;0;0;E;1624;;3
0852;;;1989;;0;0;0;1;0;0;0;E;1624;;1
0851;;;1994;;0;0;0;0;0;2;0;P;1624;;2
0660;;A;2007;ECON;0;0;0;16;1;1;0;E;1624;ECON;18
0659;;;1986;;0;0;0;0;1;0;0;EP;1624;;1
0658;;;1991;;0;0;0;0;0;2;0;P;1624;;2
0657;;;1991;;0;0;0;1;0;4;0;P;1624;;5
0656;;;1986;;0;0;0;1;0;0;0;E;1624;;1
0655;;;1987;;0;0;0;0;0;2;0;P;1624;;2
0316;;A;1999;CS;0;0;0;3;2;12;0;E;1624;CS;17
0315;;;1980;;0;0;0;0;0;1;0;P;1624;;1
0314;;;1980;;0;0;0;1;0;0;0;E;1624;;1
0313;;R;2005;EDUC;6;0;0;3;2;4;0;RE;0525;EDUC;16
0312;;;1980;;0;0;0;1;0;0;0;E;1624;;1
0311;;;1980;;0;0;0;1;0;0;0;E;1624;;1
0310;;;1980;;0;0;0;0;0;1;0;P;1624;;1
0309;;;1982;;0;0;0;0;0;2;0;P;1624;;2
0308;;;1980;;0;0;0;0;0;1;0;P;1624;;1
0307;;A;1999;EDUC;0;1;0;0;0;11;1;RA;0202;EDUC;13
0306;;;1980;;1;0;0;0;0;0;0;RE;0404;;1
0305;;F;2004;UPLB;19;0;0;6;0;0;0;RE;0404;UPLB;25
0304;;;1979;;0;0;0;0;0;1;0;P;1624;;1
0303;;R;2002;OVCSA;3;0;1;1;0;1;0;SE;1624;OVCSA;6
0302;;;1979;;0;0;0;0;1;0;0;EP;1624;;1
0800;;F;1992;XXX;4;0;0;1;0;0;0;RE;0624;XXX;5
0799;;;1988;;0;0;0;0;0;1;0;P;1624;;1
0798;;R;1995;UPMLA;3;0;0;2;0;0;0;RE;0506;UPMLA;5
0797;;;1988;;0;0;0;0;0;1;0;P;1624;;1
0796;;;1992;;0;0;0;3;0;1;0;E;1624;;4
0795;;A;2012;CMC;13;0;0;3;2;6;0;RE;1722;CMC;24
0794;;F;1992;XXX;2;0;0;2;0;0;0;E;1624;XXX;4
0845;;F;2016;STAT;22;0;0;6;0;0;0;RE;0404;STAT;28
0844;;;1989;;0;0;0;1;0;0;0;E;1624;;1
4570;;;2013;CHE;0;0;0;0;0;0;0;CW;1624;CHE;1
4566;;;2014;CSNIP;0;0;0;0;0;0;0;CW;1624;CSNIP;2
4565;;;2015;CSSP;0;0;0;0;0;0;0;TE;1624;CSSP;3
4564;;;2016;CSNIGS;0;0;0;0;0;0;0;CW;1624;CSNIGS;2
4563;;;2013;MUSIC;0;0;0;0;0;0;0;CW;1624;MUSIC;1
4560;;;2014;CSMATH;0;0;0;0;0;0;0;CW;1624;CSMATH;2
4559;;;2015;CSMATH;0;0;0;0;0;0;0;TE;1624;CSMATH;3
4557;;;2013;LAW;0;0;0;0;0;0;0;CW;1624;LAW;1
4556;;;2016;LAW;0;0;0;0;0;0;0;CW;1624;LAW;4
4554;;;2016;LAW;0;0;0;0;0;0;0;CW;1624;LAW;4
4553;;;2016;LAW;0;0;0;0;0;0;0;CW;1624;LAW;4
4549;;;2013;CHK;0;0;0;1;0;0;0;E;1624;CHK;1
4548;;R;2016;OADMS;1;0;1;1;0;0;0;SE;1624;OADMS;4
4547;;;2013;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4546;;;2013;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4545;;;2013;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4544;;;2016;OUR;0;0;0;0;0;0;0;A;1624;OUR;4
4543;;;2016;ARCH;0;0;0;0;0;0;0;PA;1624;ARCH;4
4541;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;2
4540;;;2016;BALAY;0;0;0;0;0;1;0;P;1624;BALAY;4
4539;;;2013;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4538;;;2013;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4537;;;;CSMATH;;;;;;;;EP;;CSMATH;
4536;;;;ENGG;;;;;;;;EP;;ENGG;
4535;;;;ENGG;;;;;;;;EP;;ENGG;
4534;;;2013;UPMLA;0;0;0;0;0;1;0;P;1624;UPMLA;1
4220;;F;2012;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
4219;;F;2016;UPIS;4;0;0;1;0;0;0;RE;0522;UPIS;5
4218;;F;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4217;;A;;CAL;0;0;0;0;0;0;0;PA;;CAL;0
4216;;A;;ACCTG-D;0;0;0;0;0;0;0;PA;;ACCTG-D;0
4215;;A;;ACCTG-D;0;0;0;0;0;0;0;PA;;ACCTG-D;0
4214;;;2012;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4213;;A;2016;M LIB;0;0;0;0;0;5;0;P;1624;M LIB;5
4212;;F;2015;UPIS;0;0;0;3;0;0;0;E;1624;UPIS;3
4211;;A;2015;CSSP;0;0;0;0;0;2;0;P;1624;CSSP;3
4210;;A;2016;PABX;0;0;0;0;0;3;1;P;1624;PABX;4
4209;;A;;PABX;0;0;0;0;0;0;0;PA;;PABX;0
4208;;A;2012;ENGG;0;0;0;0;0;0;0;A;1624;ENGG;1
4207;;A;2012;OUR;0;0;0;0;0;1;0;P;1624;OUR;1
4206;;A;2016;CHK;0;0;0;2;0;0;0;E;1624;CHK;2
0612;;;1984;;0;0;0;0;0;1;0;P;1624;;1
2928;;F;2004;CSCHEM;0;0;0;1;0;0;0;E;1624;CSCHEM;1
2927;;F;2005;CHE;0;0;0;2;0;0;0;E;1624;CHE;2
2926;;F;2006;CSCHEM;0;0;0;2;0;1;0;E;1624;CSCHEM;3
2925;;F;;CSCHEM;0;0;0;0;0;0;0;;;CSCHEM;0
2924;;F;2006;ENGG;0;0;0;3;0;0;0;E;1624;ENGG;3
2923;;F;2007;STAT;0;0;0;2;0;0;0;E;1624;STAT;2
2922;;F;2005;CSCHEM;0;0;0;1;1;0;0;E;1624;CSCHEM;2
2750;;A;2016;CSCHEM;0;0;0;0;0;7;0;P;1624;CSCHEM;8
2749;;A;2010;ARO;0;0;0;0;0;3;0;P;1624;ARO;5
2748;;;;CIDS;0;0;0;0;0;0;0;;;CIDS;0
2747;;;;INFO;0;0;0;0;0;0;0;;;INFO;0
2746;;F;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2745;;A;;CSNIGS;0;0;0;0;0;0;0;;;CSNIGS;0
2744;;A;;ACCTG;0;0;0;0;0;0;0;;;ACCTG;0
2881;;A;2005;CHE;0;0;0;0;0;0;0;BA;1624;CHE;3
2880;;;;CSNIGS;0;0;0;0;0;0;0;;;CSNIGS;0
2879;;A;2009;CMC;0;0;0;0;0;0;0;BA;1624;CMC;5
2878;;;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2877;;A;2013;CSSP;0;0;0;0;0;0;0;CW;1624;CSSP;11
2876;;;;ENGG;0;0;0;0;0;0;0;;;ENGG;0
2875;;A;2005;CHE;0;0;0;0;0;0;0;CW;1624;CHE;3
2446;;R;2014;STAT;0;0;0;0;0;11;0;P;1624;STAT;11
2445;;A;2008;CSSP;0;0;0;0;0;0;0;PA;1624;CSSP;4
2444;;R;2003;ECON;2;0;0;0;0;0;0;RE;1222;ECON;2
2443;;A;2002;CHE;0;0;0;0;0;0;0;A;1624;CHE;1
2442;;A;2008;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;7
2441;;A;2004;CSSP;0;0;0;0;0;0;0;CW;1624;CSSP;3
4256;;R;2014;NISMED;0;0;0;0;3;0;0;EP;1624;NISMED;3
4255;;A;2012;UPMLA;0;0;0;0;0;0;0;A;1624;UPMLA;1
4176;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4175;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4174;;F;2012;ENGG;0;0;0;1;0;0;0;E;1624;ENGG;1
4173;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4172;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4171;;;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4170;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4169;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4168;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4167;;F;2012;CSCHEM;0;0;0;1;0;0;0;E;1624;CSCHEM;1
4166;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4165;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4164;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4163;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
4162;;;;CSCHEM;0;0;0;0;0;0;0;EP;;CSCHEM;0
3001;;A;2005;CHK;0;0;0;0;0;1;0;P;1624;CHK;2
2887;;A;2006;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;4
2886;;A;2006;MUSIC;0;0;0;0;0;0;0;CW;1624;MUSIC;4
2885;;A;2005;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;3
2884;;A;2004;LAWCMP;0;0;0;0;0;0;0;CW;1624;LAWCMP;2
2883;;;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
2882;;A;2010;CMC;0;0;0;0;0;3;0;P;1624;CMC;5
2815;;F;2005;UPIS;0;0;0;2;1;0;0;E;1624;UPIS;3
2814;;F;2003;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2813;;F;2003;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2812;;F;2008;UPIS;1;0;0;4;1;0;0;E;1624;UPIS;6
2811;;F;2003;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2810;;F;2016;UPIS;8;0;0;2;1;0;0;RE;0223;UPIS;11
2809;;F;2011;CSBIO;4;0;0;3;0;0;0;RE;1702;CSBIO;7
2808;;F;2004;CSBIO;0;0;0;2;0;0;0;E;1624;CSBIO;2
0689;;;1986;;0;0;0;0;0;1;0;P;1624;;1
0843;;F;1993;XXX;3;0;0;2;0;0;0;RE;1122;XXX;5
0842;;A;2014;PRESS;0;0;0;0;0;4;1;P;1624;PRESS;5
0569;;F;1986;UPIS;1;0;0;1;0;0;0;RE;0123;UPIS;2
4247;;F;;STAT;0;0;0;0;0;0;0;EP;;STAT;0
4470;;;2016;OVCA;0;0;0;0;0;3;1;P;1624;OVCA;4
4469;;;2013;UPMLA;0;0;0;0;0;0;0;A;1622;UPMLA;1
4468;;;2014;UPMLA;0;0;0;0;0;0;0;A;1622;UPMLA;2
4467;;;;UPHS;;;;;;;;EP;;UPHS;
4465;;;2015;ENGG;0;0;0;0;0;1;1;BA;1624;ENGG;3
4462;;;;UPMLA;;;;;;;;EP;;UPMLA;
4459;;F;2015;ENGG;0;0;0;3;0;0;0;E;1624;ENGG;3
4458;;;2015;CSSP;0;0;0;0;1;0;0;EP;1624;CSSP;1
4457;;F;2016;CSSP;1;0;0;3;0;0;0;E;1624;CSSP;4
4456;;;;BO-SYS;;;;;;;;EP;;BO-SYS;
4455;;R;2016;ENGG;0;0;0;1;2;0;1;E;1624;ENGG;4
4454;;;2015;CHK;0;0;0;0;0;0;3;PA;1624;CHK;3
4453;;;2015;CHK;1;0;0;1;0;0;0;RE;1405;CHK;2
4452;;;2015;ISSI;0;0;0;0;0;3;0;P;1624;ISSI;3
4451;;;;STAT;;;;;;;;EP;;STAT;
4450;;;2014;STAT;0;0;0;1;0;0;0;E;1624;STAT;1
4449;;;2015;STAT;0;0;0;0;2;0;0;EP;1624;STAT;2
4448;;;;STAT;;;;;;;;EP;;STAT;
4447;;;2015;CHE;1;0;0;2;0;0;0;RE;1721;CHE;3
4446;;;2013;CHE;0;0;0;0;0;1;0;P;1624;CHE;1
4445;;;;CHE;;;;;;;;EP;;CHE;
4444;;;;CHE;;;;;;;;EP;;CHE;
4443;;F;;CHE;;;;;;;;EP;;CHE;
4442;;;;CHE;;;;;;;;EP;;CHE;
4441;;F;2014;CHE;0;0;0;2;0;0;0;E;1624;CHE;2
4440;;;2013;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
4439;;;;CHE;;;;;;;;EP;;CHE;
4438;;F;2015;CHE;0;0;0;0;3;0;0;EP;1624;CHE;3
4437;;;2013;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
4436;;F;2014;CHE;0;0;0;1;1;0;0;E;1624;CHE;2
4435;;;;CHE;;;;;;;;EP;;CHE;
4434;;;;CHE;;;;;;;;EP;;CHE;
4433;;;;CHE;;;;;;;;EP;;CHE;
4432;;;;CHE;;;;;;;;EP;;CHE;
4246;;F;;CSMATH;0;0;0;0;0;0;0;EP;;CSMATH;0
4245;;F;;CSMATH;0;0;0;0;0;0;0;EP;;CSMATH;0
4244;;F;;CSMATH;0;0;0;0;0;0;0;EP;;CSMATH;0
4626;;;2015;UPMLA;0;0;0;0;0;0;0;TE;1622;UPMLA;3
4625;;;2015;UPMLA;0;0;0;0;0;0;0;TE;1622;UPMLA;3
4624;;;2013;CSNIP;0;0;1;0;0;0;0;RS;1624;CSNIP;1
4623;;;2016;HEALTH;0;0;0;0;0;0;0;D;1624;HEALTH;3
4622;;;2013;HEALTH;0;0;0;0;0;0;0;C;1624;HEALTH;1
4621;;A;2015;UPMLA;0;0;0;0;0;0;0;D;1622;UPMLA;2
4620;;;2013;UPMLA;0;0;0;0;0;0;0;A;1624;UPMLA;1
4619;;;2015;UPSF;0;0;0;0;0;0;0;D;1624;UPSF;2
4618;;;2015;OVCAA;0;0;0;0;0;0;0;D;1624;OVCAA;3
4617;;;2015;UPMLA;0;0;0;0;0;0;0;D;1622;UPMLA;3
4616;;;2013;IIS;0;0;0;0;0;0;0;A;1624;IIS;1
4615;;;;;;;;;;;;;;;
4614;;;2013;UPMLA;0;0;0;0;0;1;0;P;1624;UPMLA;1
4607;;F;2016;ENGG;3;0;0;1;0;0;0;RE;0424;ENGG;4
4605;;;2015;UPMLA;0;0;0;0;0;2;1;P;1622;UPMLA;3
4604;;;2013;UPMLA;0;0;0;0;0;0;1;PA;1624;UPMLA;1
4600;;;2014;UPMLA;0;0;0;0;1;1;0;P;1622;UPMLA;2
4598;;A;2015;UPMLA;0;0;0;0;0;2;1;P;1624;UPMLA;3
4597;;;2014;UPMLA;0;0;0;2;0;0;0;E;1622;UPMLA;2
4589;;A;2013;UPMLA;0;0;0;0;0;0;1;PA;1624;UPMLA;1
4581;;;2013;UPMLA;0;0;0;0;0;0;1;PA;1624;UPMLA;1
4580;;;2015;UPMLA;0;0;0;0;0;3;0;P;1624;UPMLA;3
4384;;;;CSCHEM;;;;;;;;EP;;CSCHEM;
4383;;F;2014;CSCHEM;0;0;0;1;1;0;0;E;1624;CSCHEM;2
4382;;;;CSCHEM;;;;;;;;EP;;CSCHEM;
4381;;;;CSCHEM;;;;;;;;EP;;CSCHEM;
4380;;;;CSCHEM;;;;;;;;EP;;CSCHEM;
4574;;;2016;ECON;0;0;0;0;0;0;0;CW;1624;ECON;4
4573;;;2013;ECON;0;0;0;0;0;0;0;CW;1624;ECON;1
4572;;;2013;CHE;0;0;0;0;0;0;0;CW;1624;CHE;1
4571;;;2016;LAW;0;0;0;0;0;0;0;CW;1624;LAW;3
3033;;A;2015;UPMLA;0;0;0;0;0;9;0;P;1622;UPMLA;10
3012;;R;2011;UPIS;0;0;0;0;1;0;0;D;1624;UPIS;4
3011;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
3010;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
3009;;A;2007;UPIS;0;0;0;0;0;2;0;P;1624;UPIS;3
3008;;R;2005;CBA;0;0;0;0;0;1;0;P;1624;CBA;2
3007;;R;;NCPAG;0;0;0;0;0;0;0;;;NCPAG;0
3006;;A;;CIDS;0;0;0;0;0;0;0;;;CIDS;0
3005;;F;2016;EDUC;10;0;0;2;0;0;0;RE;0103;EDUC;12
3004;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2743;;A;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2742;;A;;M LIB;0;0;0;0;0;0;0;;;M LIB;0
2741;;A;2004;ENGG;0;0;0;0;0;0;0;A;1624;ENGG;1
2740;;F;2005;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
2911;;F;2016;ENGG;5;0;5;2;1;0;0;SE;1624;ENGG;13
3003;;F;2013;UPMLA;3;0;0;2;0;0;0;RE;1024;UPMLA;5
3002;;F;2004;CSNIP;0;0;0;0;0;1;0;P;1624;CSNIP;1
